,START DATE(UTC),DURATION,NAME
191,20171130,15.585555555555555,38
192,20171201,9.107777777777779,58
193,20171201,0.3113888888888889,13
194,20171201,0.3111111111111111,64
195,20171201,7.742222222222222,53
196,20171201,0.5516666666666666,12
197,20171201,0.31305555555555553,64
198,20171201,0.12583333333333332,66
199,20171201,0.07666666666666666,64
200,20171201,1.8422222222222222,38
201,20171202,0.26805555555555555,64
202,20171202,1.3147222222222221,22
203,20171202,0.06166666666666667,64
204,20171202,0.09388888888888888,66
205,20171202,1.5963888888888889,55
206,20171202,0.0875,66
207,20171202,0.2513888888888889,64
208,20171202,15.800555555555556,38
209,20171202,10.535,58
210,20171202,0.3075,64
211,20171202,1.5333333333333334,49
212,20171202,0.33944444444444444,64
213,20171202,0.1225,25
214,20171202,0.09055555555555556,64
215,20171202,1.6716666666666666,38
216,20171203,1.2019444444444445,13
217,20171203,0.26305555555555554,64
218,20171203,0.7408333333333333,22
219,20171203,0.18888888888888888,64
220,20171203,2.7508333333333335,53
221,20171203,0.24444444444444444,64
222,20171203,2.9375,32
223,20171203,0.16972222222222222,64
224,20171203,30.521944444444443,38
225,20171203,9.105833333333333,58
226,20171204,10.11,58
227,20171204,0.2997222222222222,13
228,20171204,0.29944444444444446,64
229,20171204,7.708055555555555,53
230,20171204,0.34805555555555556,12
231,20171204,0.3477777777777778,64
232,20171204,15.602222222222222,38
233,20171205,8.478055555555555,58
234,20171205,0.31277777777777777,13
235,20171205,0.3125,64
236,20171205,7.732222222222222,53
237,20171205,0.5144444444444445,64
238,20171205,0.9263888888888889,23
239,20171205,0.22,64
240,20171205,1.2941666666666667,38
241,20171206,0.3322222222222222,64
242,20171206,0.9333333333333333,49
243,20171206,0.31277777777777777,64
244,20171206,11.391944444444444,38
245,20171206,7.760833333333333,58
246,20171206,0.2786111111111111,13
247,20171206,0.2783333333333333,64
248,20171206,7.749722222222222,53
249,20171206,0.38166666666666665,12
250,20171206,0.37666666666666665,64
251,20171206,2.827777777777778,38
252,20171207,1.0916666666666666,64
253,20171207,11.655833333333334,38
254,20171207,8.354722222222222,58
255,20171207,0.2833333333333333,13
256,20171207,0.28305555555555556,64
257,20171207,7.744722222222222,53
258,20171207,0.3686111111111111,12
259,20171207,0.36833333333333335,64
260,20171207,15.618611111111111,38
261,20171208,8.52,58
262,20171208,0.3080555555555556,13
263,20171208,0.30777777777777776,64
264,20171208,7.6975,53
265,20171208,0.6219444444444444,12
266,20171208,0.35944444444444446,64
267,20171208,0.08888888888888889,64
268,20171208,2.1416666666666666,38
269,20171209,0.22444444444444445,64
270,20171209,1.2177777777777778,22
271,20171209,0.16361111111111112,64
272,20171209,12.673055555555555,38
273,20171209,8.563611111111111,58
274,20171209,0.6686111111111112,13
275,20171209,0.12638888888888888,64
276,20171209,0.35305555555555557,5
277,20171209,0.18888888888888888,64
278,20171209,1.5866666666666667,53
279,20171209,0.1063888888888889,64
280,20171209,0.39111111111111113,54
281,20171209,0.23055555555555557,64
282,20171209,0.7602777777777778,42
283,20171209,0.2644444444444444,64
284,20171209,1.25,38
285,20171209,0.4077777777777778,64
286,20171209,1.6355555555555557,49
287,20171209,0.125,64
288,20171209,0.11777777777777777,66
289,20171209,0.3475,42
290,20171209,0.1313888888888889,64
291,20171209,0.8855555555555555,54
292,20171210,0.1811111111111111,64
293,20171210,0.08833333333333333,38
294,20171210,16.385277777777777,38
295,20171210,11.379444444444445,58
296,20171210,3.7925,38
297,20171210,0.45,64
298,20171210,2.1775,44
299,20171210,0.10916666666666666,64
300,20171210,0.2786111111111111,66
301,20171210,0.47444444444444445,22
302,20171211,0.1975,64
303,20171211,13.216111111111111,38
304,20171211,9.159722222222221,58
305,20171211,0.2772222222222222,13
306,20171211,0.27694444444444444,64
307,20171211,8.025555555555556,53
308,20171211,0.3561111111111111,12
309,20171211,0.35583333333333333,64
310,20171211,15.597777777777777,38
311,20171212,8.786944444444444,58
312,20171212,0.2761111111111111,13
313,20171212,0.2758333333333333,64
314,20171212,5.618333333333333,53
315,20171212,0.3675,12
316,20171212,0.3672222222222222,64
317,20171212,4.091111111111111,38
318,20171213,0.24138888888888888,64
319,20171213,0.5027777777777778,22
320,20171213,0.3161111111111111,64
321,20171213,0.9069444444444444,49
322,20171213,0.36666666666666664,64
323,20171213,11.257777777777777,38
324,20171213,8.001388888888888,58
325,20171213,0.3738888888888889,13
326,20171213,0.3458333333333333,64
327,20171213,3.713888888888889,53
328,20171213,1.0177777777777777,12
329,20171213,0.2386111111111111,64
330,20171213,0.5622222222222222,42
331,20171213,0.185,64
332,20171213,0.18888888888888888,38
333,20171213,0.12055555555555555,66
334,20171214,8.3225,58
335,20171214,5.828333333333333,38
336,20171214,1.3197222222222222,38
337,20171214,0.38972222222222225,13
338,20171214,0.3894444444444444,64
339,20171214,3.872777777777778,53
340,20171214,0.18194444444444444,64
341,20171214,0.5105555555555555,5
342,20171214,0.28888888888888886,64
343,20171214,2.2758333333333334,49
344,20171214,0.06277777777777778,64
345,20171214,0.03972222222222222,66
346,20171214,0.7141666666666666,42
347,20171214,0.04083333333333333,64
348,20171214,0.18555555555555556,49
349,20171214,0.2575,64
350,20171214,1.2630555555555556,67
351,20171215,0.6083333333333333,12
352,20171215,0.1313888888888889,64
353,20171215,0.2783333333333333,54
354,20171215,0.18916666666666668,64
355,20171215,0.2927777777777778,38
356,20171215,0.13416666666666666,64
357,20171215,0.4313888888888889,22
358,20171215,0.1486111111111111,64
359,20171215,18.906388888888888,38
360,20171215,10.358611111111111,58
361,20171215,0.08472222222222223,64
362,20171215,0.5125,42
363,20171215,0.12027777777777778,64
364,20171215,3.0069444444444446,38
365,20171216,0.30777777777777776,64
366,20171216,0.12194444444444444,64
367,20171216,3.7169444444444446,49
368,20171216,0.06638888888888889,66
369,20171216,0.23694444444444446,64
370,20171216,15.2725,38
371,20171216,10.615833333333333,58
372,20171216,1.1155555555555556,64
373,20171216,0.16916666666666666,8
374,20171216,0.14972222222222223,66
375,20171216,0.47444444444444445,64
376,20171216,0.9180555555555555,54
377,20171216,0.07138888888888889,64
378,20171216,3.3041666666666667,28
379,20171217,1.0747222222222221,64
380,20171217,11.794444444444444,38
381,20171217,8.228055555555555,58
382,20171217,0.30583333333333335,64
383,20171217,3.328611111111111,42
384,20171217,0.3333333333333333,64
385,20171217,23.083333333333332,38
386,20171218,11.997222222222222,58
387,20171218,0.2513888888888889,64
388,20171218,0.041944444444444444,66
389,20171218,0.5361111111111111,54
390,20171218,0.5861111111111111,54
391,20171218,0.21305555555555555,64
392,20171218,3.8658333333333332,38
393,20171219,0.25666666666666665,64
394,20171219,1.6411111111111112,36
395,20171219,0.08388888888888889,19
396,20171219,0.5772222222222222,22
397,20171219,0.2127777777777778,54
398,20171219,0.1375,64
399,20171219,15.818888888888889,38
400,20171219,11.279166666666667,58
401,20171219,0.19111111111111112,64
402,20171219,0.7011111111111111,42
403,20171219,0.4475,54
404,20171219,0.2,64
405,20171219,5.010555555555555,38
406,20171220,0.08388888888888889,64
407,20171220,0.8111111111111111,22
408,20171220,0.0661111111111111,64
409,20171220,15.461388888888889,38
410,20171220,11.150833333333333,58
411,20171220,0.17416666666666666,64
412,20171220,0.5786111111111111,42
413,20171220,0.21472222222222223,64
414,20171220,23.808888888888887,38
415,20171221,12.038055555555555,58
416,20171221,0.1738888888888889,64
417,20171221,0.7238888888888889,42
418,20171221,0.2922222222222222,66
419,20171221,0.22527777777777777,64
420,20171221,3.3491666666666666,38
421,20171222,0.2797222222222222,64
422,20171222,3.0119444444444445,44
423,20171222,0.1825,64
424,20171222,14.534444444444444,38
425,20171222,10.995555555555555,58
426,20171222,0.22277777777777777,64
427,20171222,0.39194444444444443,54
428,20171222,0.08805555555555555,64
429,20171222,0.5133333333333333,42
430,20171222,0.11916666666666667,64
431,20171222,0.19527777777777777,66
432,20171222,0.07277777777777777,64
433,20171222,4.067777777777778,38
434,20171223,0.2936111111111111,48
435,20171223,1.195,64
436,20171223,0.4725,22
437,20171223,0.3402777777777778,64
438,20171223,8.012222222222222,40
439,20171223,5.506111111111111,58
440,20171223,0.06277777777777778,66
441,20171223,0.3288888888888889,64
442,20171223,0.6558333333333334,1
443,20171223,0.042777777777777776,66
444,20171223,0.17555555555555555,1
445,20171223,1.2505555555555556,2
446,20171223,0.09666666666666666,64
447,20171223,0.19055555555555556,1
448,20171223,2.0830555555555557,30
449,20171223,1.9677777777777778,64
450,20171223,1.5372222222222223,40
451,20171223,1.5261111111111112,54
452,20171223,0.10694444444444444,66
453,20171223,0.15361111111111111,64
454,20171223,2.483611111111111,40
455,20171223,0.3169444444444444,64
456,20171223,2.0,54
457,20171224,0.23333333333333334,64
458,20171224,0.05333333333333334,66
459,20171224,12.149444444444445,40
460,20171224,0.08916666666666667,66
461,20171224,0.5594444444444444,64
462,20171224,1.5608333333333333,2
463,20171224,0.6205555555555555,2
464,20171224,0.24972222222222223,66
465,20171224,2.1008333333333336,2
466,20171224,0.8691666666666666,2
467,20171224,0.9505555555555556,2
468,20171224,1.54,2
469,20171224,1.5530555555555556,2
470,20171225,1.143888888888889,2
471,20171225,1.4533333333333334,2
472,20171225,1.2986111111111112,2
473,20171225,0.25166666666666665,66
474,20171225,1.1616666666666666,2
475,20171225,1.6694444444444445,64
476,20171225,12.60138888888889,40
477,20171225,8.283333333333333,58
478,20171225,1.1825,64
479,20171225,3.5975,37
480,20171226,0.9702777777777778,64
481,20171226,12.761388888888888,40
482,20171226,8.926666666666666,58
483,20171226,0.34,64
484,20171226,1.3716666666666666,2
485,20171226,0.08805555555555555,66
486,20171226,0.5094444444444445,2
487,20171226,0.12805555555555556,2
488,20171226,0.11055555555555556,2
489,20171226,0.09194444444444444,66
490,20171226,1.3708333333333333,2
491,20171226,1.5786111111111112,2
492,20171226,3.5416666666666665,2
493,20171227,2.3025,2
494,20171227,0.09444444444444444,66
495,20171227,1.5866666666666667,2
496,20171227,0.12083333333333333,2
497,20171227,0.4313888888888889,64
498,20171227,14.219444444444445,40
499,20171227,10.905833333333334,58
500,20171227,0.24694444444444444,64
501,20171227,1.5091666666666668,54
502,20171227,0.15666666666666668,64
503,20171227,0.04,66
504,20171227,1.0986111111111112,54
505,20171227,0.3977777777777778,66
506,20171227,1.993611111111111,40
507,20171228,0.2825,64
508,20171228,0.6744444444444444,42
509,20171228,0.0725,66
510,20171228,1.9608333333333334,54
511,20171228,0.15138888888888888,64
512,20171228,0.3888888888888889,54
513,20171228,0.17444444444444446,64
514,20171228,10.107777777777779,40
515,20171228,8.177222222222222,58
516,20171228,0.7355555555555555,64
517,20171228,1.8544444444444443,1
518,20171228,3.4575,30
519,20171228,0.22083333333333333,1
520,20171228,0.10416666666666667,66
521,20171228,0.11638888888888889,40
522,20171228,0.5180555555555556,64
523,20171228,0.6730555555555555,42
524,20171228,0.6938888888888889,64
525,20171228,0.10138888888888889,54
526,20171228,0.10722222222222222,38
527,20171228,7.866388888888889,38
528,20171229,10.508611111111112,58
529,20171229,2.841388888888889,38
530,20171229,0.22444444444444445,64
531,20171229,0.7291666666666666,54
532,20171229,0.04416666666666667,64
533,20171229,1.7855555555555556,44
534,20171229,0.06166666666666667,66
535,20171229,0.14944444444444444,64
536,20171229,0.22833333333333333,34
537,20171229,0.049444444444444444,64
538,20171229,0.14777777777777779,38
539,20171229,17.7775,38
540,20171230,4.253888888888889,38
541,20171230,0.16527777777777777,64
542,20171230,0.6383333333333333,54
543,20171230,0.11222222222222222,64
544,20171230,0.3288888888888889,34
545,20171230,0.08388888888888889,64
546,20171230,0.10388888888888889,38
547,20171230,7.623888888888889,58
548,20171231,8.708333333333334,58
549,20171231,30.113055555555555,38
550,20180101,10.736666666666666,58
551,20180101,0.10055555555555555,54
552,20180101,0.07416666666666667,64
553,20180101,0.4038888888888889,56
554,20180101,0.03833333333333333,66
555,20180101,0.08194444444444444,64
556,20180101,21.779166666666665,38
557,20180102,9.940833333333334,58
558,20180102,0.20694444444444443,64
559,20180102,1.8808333333333334,32
560,20180102,0.042777777777777776,66
561,20180102,0.32944444444444443,25
562,20180102,0.6991666666666667,64
563,20180102,0.095,38
564,20180102,15.348055555555556,38
565,20180103,9.42361111111111,58
566,20180103,4.378055555555555,38
567,20180103,0.13916666666666666,64
568,20180103,0.8519444444444444,42
569,20180103,1.176388888888889,54
570,20180103,0.18944444444444444,64
571,20180103,0.22666666666666666,34
572,20180103,0.1761111111111111,64
573,20180103,15.923333333333334,38
574,20180104,8.783611111111112,58
575,20180104,0.29333333333333333,13
576,20180104,0.06972222222222223,66
577,20180104,0.22305555555555556,64
578,20180104,7.670833333333333,53
579,20180104,0.41333333333333333,12
580,20180104,0.3655555555555556,64
581,20180104,15.594722222222222,38
582,20180105,9.2375,58
583,20180105,0.32472222222222225,13
584,20180105,0.2816666666666667,64
585,20180105,7.645277777777777,53
586,20180105,0.6480555555555556,12
587,20180105,0.2708333333333333,64
588,20180105,0.28888888888888886,25
589,20180105,0.08472222222222223,64
590,20180105,2.4075,38
591,20180106,0.15833333333333333,64
592,20180106,1.1741666666666666,22
593,20180106,0.1988888888888889,64
594,20180106,10.8475,38
595,20180106,8.266111111111112,58
596,20180106,0.09694444444444444,64
597,20180106,1.336111111111111,64
598,20180106,1.0433333333333332,64
599,20180106,3.783333333333333,57
600,20180106,2.3961111111111113,64
601,20180106,0.5697222222222222,54
602,20180106,0.17583333333333334,64
603,20180106,0.10138888888888889,38
604,20180107,11.420833333333333,58
605,20180107,7.2525,38
606,20180107,4.987222222222222,38
607,20180107,0.2644444444444444,64
608,20180107,1.5058333333333334,15
609,20180107,0.43916666666666665,54
610,20180107,0.31527777777777777,64
611,20180107,14.899444444444445,38
612,20180108,9.028888888888888,58
613,20180108,0.39555555555555555,13
614,20180108,0.3472222222222222,64
615,20180108,7.6258333333333335,53
616,20180108,0.48638888888888887,12
617,20180108,0.3025,64
618,20180108,0.16944444444444445,54
619,20180108,15.512777777777778,38
620,20180109,8.9225,58
621,20180109,0.2697222222222222,13
622,20180109,0.26944444444444443,64
623,20180109,7.770555555555555,53
624,20180109,0.3616666666666667,12
625,20180109,0.33416666666666667,64
626,20180109,16.501666666666665,38
627,20180110,9.605,58
628,20180110,0.3075,13
629,20180110,0.30722222222222223,64
630,20180110,6.769722222222223,53
631,20180110,0.4033333333333333,12
632,20180110,0.40305555555555556,64
633,20180110,15.598888888888888,38
634,20180111,9.329166666666667,58
635,20180111,0.37416666666666665,13
636,20180111,0.3427777777777778,64
637,20180111,7.616666666666666,53
638,20180111,0.42333333333333334,12
639,20180111,0.4230555555555556,64
640,20180111,15.550833333333333,38
641,20180112,8.376111111111111,58
642,20180112,0.2902777777777778,13
643,20180112,0.2861111111111111,64
644,20180112,7.809722222222222,53
645,20180112,0.49416666666666664,12
646,20180112,0.39305555555555555,64
647,20180112,0.09444444444444444,54
648,20180112,2.5925,38
649,20180113,0.5305555555555556,64
650,20180113,1.0625,22
651,20180113,0.33166666666666667,64
652,20180113,0.10055555555555555,38
653,20180113,10.777777777777779,58
654,20180113,12.833333333333334,38
655,20180114,9.948611111111111,58
656,20180114,4.284722222222222,38
657,20180114,0.6461111111111111,64
658,20180114,0.8169444444444445,42
659,20180114,0.09,66
660,20180114,2.1033333333333335,54
661,20180114,0.6575,64
662,20180114,15.886666666666667,38
663,20180115,10.035555555555556,58
664,20180115,3.6780555555555554,38
665,20180115,0.24944444444444444,64
666,20180115,1.8852777777777778,44
667,20180115,0.07583333333333334,66
668,20180115,0.43777777777777777,42
669,20180115,0.24333333333333335,64
670,20180115,0.8644444444444445,38
671,20180115,0.09666666666666666,64
672,20180115,0.9038888888888889,21
673,20180115,0.135,64
674,20180116,14.097777777777777,38
675,20180116,7.783888888888889,58
676,20180116,0.3363888888888889,13
677,20180116,0.33611111111111114,64
678,20180116,7.717222222222222,53
679,20180116,0.4088888888888889,12
680,20180116,0.4086111111111111,64
681,20180116,2.6505555555555556,38
682,20180117,0.45305555555555554,64
683,20180117,0.8002777777777778,49
684,20180117,0.33611111111111114,64
685,20180117,12.116111111111111,38
686,20180117,8.545,58
687,20180117,0.39555555555555555,13
688,20180117,0.3952777777777778,64
689,20180117,6.844444444444444,53
690,20180117,0.37666666666666665,12
691,20180117,0.3763888888888889,64
692,20180117,15.581944444444444,38
693,20180118,7.578888888888889,58
694,20180118,0.3408333333333333,13
695,20180118,0.34055555555555556,64
696,20180118,7.711944444444445,53
697,20180118,0.35,12
698,20180118,0.3497222222222222,64
699,20180118,15.569722222222222,38
700,20180119,8.228333333333333,58
701,20180119,0.3958333333333333,13
702,20180119,0.35444444444444445,64
703,20180119,7.685833333333333,53
704,20180119,0.4222222222222222,12
705,20180119,0.36027777777777775,64
706,20180119,2.566388888888889,38
707,20180120,0.2902777777777778,64
708,20180120,0.11083333333333334,64
709,20180120,1.3855555555555557,22
710,20180120,0.08388888888888889,66
711,20180120,0.6480555555555556,54
712,20180120,0.06194444444444445,66
713,20180120,0.27305555555555555,64
714,20180120,16.698333333333334,38
715,20180120,10.072777777777778,58
716,20180120,1.5227777777777778,41
717,20180120,0.3175,64
718,20180120,1.511111111111111,54
719,20180121,0.19722222222222222,64
720,20180121,0.08361111111111111,38
721,20180121,10.511388888888888,58
722,20180121,8.499166666666667,38
723,20180121,21.545555555555556,38
724,20180122,10.241944444444444,58
725,20180122,1.9069444444444446,38
726,20180122,0.41,13
727,20180122,0.3641666666666667,64
728,20180122,5.837777777777778,53
729,20180122,0.8008333333333333,12
730,20180122,0.4469444444444444,64
731,20180122,0.31444444444444447,54
732,20180122,0.03916666666666667,64
733,20180122,15.135833333333334,38
734,20180123,9.22,58
735,20180123,0.35777777777777775,13
736,20180123,0.3575,64
737,20180123,7.7225,53
738,20180123,0.3672222222222222,12
739,20180123,0.36694444444444446,64
740,20180123,1.9866666666666666,38
741,20180124,0.2461111111111111,64
742,20180124,0.6841666666666667,22
743,20180124,0.060833333333333336,64
744,20180124,0.8608333333333333,49
745,20180124,0.33611111111111114,64
746,20180124,12.32638888888889,38
747,20180124,8.615555555555556,58
748,20180124,0.35305555555555557,13
749,20180124,0.3527777777777778,64
750,20180124,6.673333333333333,53
751,20180124,0.3433333333333333,12
752,20180124,0.34305555555555556,64
753,20180124,15.626666666666667,38
754,20180125,8.501111111111111,58
755,20180125,0.39805555555555555,13
756,20180125,0.3977777777777778,64
757,20180125,7.6561111111111115,53
758,20180125,0.38027777777777777,12
759,20180125,0.38,64
760,20180125,15.581388888888888,38
761,20180126,8.630833333333333,58
762,20180126,0.28944444444444445,13
763,20180126,0.2891666666666667,64
764,20180126,7.754166666666666,53
765,20180126,0.6619444444444444,12
766,20180126,0.30027777777777775,64
767,20180126,0.22194444444444444,25
768,20180126,0.13833333333333334,64
769,20180126,2.5516666666666667,38
770,20180127,0.11222222222222222,64
771,20180127,0.945,25
772,20180127,0.1,64
773,20180127,0.8441666666666666,54
774,20180127,0.1802777777777778,64
775,20180127,17.969722222222224,38
776,20180127,10.055833333333334,58
777,20180127,0.2897222222222222,64
778,20180127,0.8655555555555555,56
779,20180127,0.3030555555555556,64
780,20180127,1.6819444444444445,54
781,20180128,0.14444444444444443,64
782,20180128,0.5961111111111111,22
783,20180128,0.23055555555555557,64
784,20180128,2.1838888888888888,53
785,20180128,0.325,12
786,20180128,0.3016666666666667,64
787,20180128,15.981666666666667,38
788,20180128,9.868611111111111,58
789,20180128,0.20527777777777778,64
790,20180128,1.0377777777777777,54
791,20180128,0.7491666666666666,22
792,20180128,0.14444444444444443,64
793,20180128,0.5941666666666666,34
794,20180128,15.178333333333333,38
795,20180129,7.948888888888889,58
796,20180129,0.2947222222222222,13
797,20180129,0.2788888888888889,64
798,20180129,7.733888888888889,53
799,20180129,0.4255555555555556,12
800,20180129,0.38805555555555554,64
801,20180129,14.21861111111111,38
802,20180130,8.101111111111111,58
803,20180130,1.3227777777777778,38
804,20180130,0.2980555555555556,13
805,20180130,0.29777777777777775,64
806,20180130,7.254166666666666,53
807,20180130,0.2875,12
808,20180130,0.2838888888888889,64
809,20180130,2.5522222222222224,38
810,20180131,0.1527777777777778,64
811,20180131,0.555,22
812,20180131,0.19944444444444445,64
813,20180131,0.9930555555555556,49
814,20180131,0.3277777777777778,64
815,20180131,12.376944444444444,38
816,20180131,8.429722222222223,58
817,20180131,0.4013888888888889,13
818,20180131,0.37666666666666665,64
819,20180131,6.575555555555556,53
820,20180131,0.37027777777777776,12
821,20180131,0.3625,64
822,20180131,15.6325,38
823,20180201,8.29111111111111,58
824,20180201,0.2872222222222222,13
825,20180201,0.2852777777777778,64
826,20180201,7.718055555555556,53
827,20180201,0.32083333333333336,12
828,20180201,0.32055555555555554,64
829,20180201,17.598055555555554,38
830,20180202,9.25611111111111,58
831,20180202,0.31222222222222223,64
832,20180202,1.75,9
833,20180202,0.3352777777777778,64
834,20180202,0.4625,42
835,20180202,0.10277777777777777,64
836,20180202,6.4061111111111115,38
837,20180203,0.2311111111111111,64
838,20180203,1.5566666666666666,22
839,20180203,0.2127777777777778,64
840,20180203,17.63888888888889,38
841,20180203,10.900277777777777,58
842,20180203,0.21694444444444444,64
843,20180203,0.575,54
844,20180203,0.7588888888888888,42
845,20180203,0.059166666666666666,66
846,20180203,0.27944444444444444,54
847,20180203,0.3844444444444444,54
848,20180203,1.1116666666666666,54
849,20180204,0.6094444444444445,54
850,20180204,0.23583333333333334,64
851,20180204,1.2855555555555556,38
852,20180204,0.11861111111111111,64
853,20180204,1.196388888888889,22
854,20180204,0.09027777777777778,64
855,20180204,14.180833333333334,38
856,20180204,9.605,58
