,START DATE(UTC),DURATION,DAY OF THE WEEK
636,2019-11-12,15.4325,Saturday
637,2019-11-13,15.331388888888888,Sunday
638,2019-11-14,15.695,Monday
639,2019-11-15,21.4675,Tuesday
640,2019-11-16,2.605,Wednesday
641,2019-11-17,30.471944444444446,Thursday
642,2019-11-18,15.633333333333333,Friday
643,2019-11-19,14.448055555555555,Saturday
644,2019-11-20,17.854444444444443,Sunday
645,2019-11-21,26.918333333333333,Monday
646,2019-11-23,20.026944444444446,Tuesday
647,2019-11-24,64.27694444444444,Wednesday
648,2019-11-26,10.088888888888889,Thursday
649,2019-11-27,18.62472222222222,Friday
650,2019-11-28,36.91305555555556,Saturday
651,2019-11-29,6.243888888888889,Sunday
652,2019-11-30,22.254166666666666,Monday
653,2019-12-01,18.19388888888889,Tuesday
654,2019-12-02,14.693055555555555,Wednesday
655,2019-12-03,29.215833333333336,Thursday
656,2019-12-04,3.1149999999999998,Friday
657,2019-12-05,26.843888888888888,Saturday
658,2019-12-06,3.317222222222222,Sunday
659,2019-12-07,16.42527777777778,Monday
660,2019-12-08,33.76222222222222,Tuesday
661,2019-12-09,15.609444444444444,Wednesday
662,2019-12-10,16.662222222222223,Thursday
663,2019-12-11,15.660555555555556,Friday
664,2019-12-12,15.586666666666666,Saturday
665,2019-12-13,3.6169444444444445,Sunday
666,2019-12-14,41.129999999999995,Monday
667,2019-12-16,22.850277777777777,Tuesday
668,2019-12-17,31.5375,Wednesday
669,2019-12-18,4.418055555555555,Thursday
670,2019-12-19,20.72972222222222,Friday
671,2019-12-28,25.169444444444444,Saturday
672,2019-12-29,0.4986111111111111,Sunday
673,2019-12-30,27.943611111111114,Monday
674,2019-12-31,40.12166666666667,Tuesday
675,2020-01-01,43.27472222222222,Wednesday
676,2020-01-03,6.7619444444444445,Thursday
677,2020-01-04,17.829444444444444,Friday
678,2020-01-05,42.905833333333334,Saturday
679,2020-01-06,14.361944444444445,Sunday
680,2020-01-07,16.61888888888889,Monday
681,2020-01-08,15.135,Tuesday
682,2020-01-09,3.46,Wednesday
683,2020-01-10,13.220833333333333,Thursday
684,2020-01-11,16.836111111111112,Friday
685,2020-01-12,34.83916666666667,Saturday
686,2020-01-13,4.0377777777777775,Sunday
687,2020-01-14,14.926944444444445,Monday
688,2020-01-15,28.084444444444443,Tuesday
689,2020-01-16,15.013333333333334,Wednesday
690,2020-01-17,3.2658333333333336,Thursday
691,2020-01-18,16.1,Friday
692,2020-01-19,23.697777777777777,Saturday
693,2020-01-20,36.731944444444444,Sunday
694,2020-01-21,1.3997222222222223,Monday
695,2020-01-22,30.32111111111111,Tuesday
696,2020-01-23,15.084722222222222,Wednesday
697,2020-01-24,3.013611111111111,Thursday
698,2020-01-25,16.454166666666666,Friday
699,2020-01-26,35.85527777777778,Saturday
700,2020-01-27,4.326944444444444,Sunday
701,2020-01-28,27.95916666666667,Monday
702,2020-01-29,1.9808333333333332,Tuesday
703,2020-01-30,33.59638888888889,Wednesday
704,2020-01-31,5.212777777777778,Thursday
705,2020-02-01,16.87472222222222,Friday
706,2020-02-02,17.424166666666668,Saturday
707,2020-02-03,15.48388888888889,Sunday
708,2020-02-04,37.81527777777778,Monday
709,2020-02-05,2.0575,Tuesday
710,2020-02-06,14.611944444444445,Wednesday
711,2020-02-07,34.606944444444444,Thursday
712,2020-02-08,7.305555555555555,Friday
713,2020-02-09,12.408333333333333,Saturday
714,2020-02-17,38.43138888888889,Sunday
715,2020-02-18,24.6225,Monday
716,2020-02-19,15.816944444444445,Tuesday
717,2020-02-20,3.1841666666666666,Wednesday
718,2020-02-21,14.354444444444443,Thursday
719,2020-02-22,41.59027777777778,Friday
720,2020-02-23,14.439722222222223,Saturday
721,2020-02-24,15.589166666666667,Sunday
722,2020-02-25,1.845,Monday
723,2020-02-26,15.926111111111112,Tuesday
724,2020-02-27,14.110000000000001,Wednesday
725,2020-02-28,14.453333333333333,Thursday
726,2020-02-29,18.728055555555557,Friday
727,2020-03-01,35.90361111111111,Saturday
728,2020-03-02,15.819444444444445,Sunday
729,2020-03-03,16.653055555555557,Monday
730,2020-03-04,0.7658333333333334,Tuesday
731,2020-03-05,16.44611111111111,Wednesday
732,2020-03-06,14.461111111111112,Thursday
733,2020-03-07,16.3475,Friday
734,2020-03-08,21.49111111111111,Saturday
735,2020-03-09,27.577777777777776,Sunday
736,2020-03-10,16.763333333333332,Monday
737,2020-03-11,15.7575,Tuesday
738,2020-03-12,0.5844444444444444,Wednesday
739,2020-03-13,31.396666666666665,Thursday
740,2020-03-14,88.035,Friday
741,2020-03-18,294.6277777777778,Saturday
742,2020-03-30,19.1325,Sunday
743,2020-03-31,77.645,Monday
744,2020-04-03,24.458333333333332,Tuesday
745,2020-04-04,3.451388888888889,Wednesday
746,2020-04-05,96.03055555555555,Thursday
747,2020-04-09,65.46888888888888,Friday
748,2020-04-11,28.823888888888888,Saturday
749,2020-04-13,43.73416666666667,Sunday
750,2020-04-14,96.70027777777777,Monday
751,2020-04-18,135.49694444444444,Tuesday
752,2020-04-24,127.71194444444444,Wednesday
753,2020-04-29,17.720555555555556,Thursday
754,2020-04-30,29.333333333333332,Friday
755,2020-05-01,22.037777777777777,Saturday
756,2020-05-02,21.298055555555557,Sunday
757,2020-05-04,15.283333333333333,Monday
758,2020-05-05,15.033333333333333,Tuesday
759,2020-05-06,14.95,Wednesday
760,2020-05-07,15.083333333333334,Thursday
761,2020-05-08,6.321111111111111,Friday
762,2020-05-09,39.77083333333333,Saturday
763,2020-05-10,17.280277777777776,Sunday
764,2020-05-11,125.96583333333334,Monday
765,2020-05-16,2.838888888888889,Tuesday
766,2020-05-17,63.18083333333333,Wednesday
767,2020-05-19,25.580833333333334,Thursday
768,2020-05-20,46.438611111111115,Friday
769,2020-05-22,21.54722222222222,Saturday
770,2020-05-23,2.0169444444444444,Sunday
771,2020-05-24,42.08361111111111,Monday
772,2020-05-25,95.43166666666667,Tuesday
773,2020-05-29,24.51361111111111,Wednesday
774,2020-05-30,22.470555555555556,Thursday
775,2020-05-31,23.47361111111111,Friday
776,2020-06-01,46.92611111111111,Saturday
777,2020-06-03,46.40833333333333,Sunday
778,2020-06-05,22.968333333333334,Monday
779,2020-06-06,3.735833333333333,Tuesday
780,2020-06-07,109.00833333333334,Wednesday
781,2020-06-11,21.746666666666666,Thursday
782,2020-06-12,4.9158333333333335,Friday
783,2020-06-13,38.73777777777778,Saturday
784,2020-06-14,76.90027777777777,Sunday
785,2020-06-18,63.68694444444444,Monday
786,2020-06-20,3.401666666666667,Tuesday
787,2020-06-21,31.450555555555557,Wednesday
788,2020-06-22,23.211388888888887,Thursday
789,2020-06-23,22.905833333333334,Friday
790,2020-06-24,23.000833333333333,Saturday
791,2020-06-25,23.23111111111111,Sunday
792,2020-06-26,33.20666666666666,Monday
793,2020-06-28,35.96,Tuesday
794,2020-06-29,23.225277777777777,Wednesday
795,2020-06-30,11.491388888888888,Thursday
796,2020-07-01,21.700277777777778,Friday
797,2020-07-02,22.73027777777778,Saturday
798,2020-07-03,21.55472222222222,Sunday
799,2020-07-04,34.90277777777778,Monday
800,2020-07-05,15.602777777777778,Tuesday
801,2020-07-06,23.294722222222223,Wednesday
802,2020-07-07,23.04277777777778,Thursday
803,2020-07-08,23.239722222222223,Friday
804,2020-07-09,10.991388888888888,Saturday
805,2020-07-10,23.185555555555556,Sunday
806,2020-07-11,17.895833333333332,Monday
807,2020-07-12,34.920833333333334,Tuesday
808,2020-07-13,46.73361111111111,Wednesday
809,2020-07-15,47.21666666666667,Thursday
810,2020-07-17,26.328611111111112,Friday
811,2020-07-18,20.131111111111114,Saturday
812,2020-07-19,18.145,Sunday
813,2020-07-20,23.26888888888889,Monday
814,2020-07-21,23.280833333333334,Tuesday
815,2020-07-22,23.288888888888888,Wednesday
816,2020-07-23,23.2925,Thursday
817,2020-07-24,29.99388888888889,Friday
818,2020-07-25,20.859444444444446,Saturday
819,2020-07-26,4.755,Sunday
820,2020-07-27,32.28777777777778,Monday
821,2020-07-28,23.26888888888889,Tuesday
822,2020-07-29,23.296666666666667,Wednesday
823,2020-07-30,6.123055555555556,Thursday
824,2020-08-01,21.59888888888889,Friday
825,2020-08-02,15.551666666666666,Saturday
826,2020-08-03,27.61111111111111,Sunday
827,2020-08-04,13.741111111111111,Monday
828,2020-08-05,23.27,Tuesday
829,2020-08-06,23.27138888888889,Wednesday
830,2020-08-07,10.375277777777777,Thursday
831,2020-08-08,17.085,Friday
832,2020-08-09,35.88666666666667,Saturday
833,2020-08-10,21.756944444444443,Sunday
834,2020-08-11,21.33972222222222,Monday
835,2020-08-12,27.48027777777778,Tuesday
836,2020-08-13,13.462222222222222,Wednesday
837,2020-08-14,3.151111111111111,Thursday
838,2020-08-16,19.275,Friday
839,2020-08-17,14.358055555555556,Saturday
840,2020-08-18,14.44111111111111,Sunday
841,2020-08-19,21.578333333333333,Monday
842,2020-08-21,20.34861111111111,Tuesday
843,2020-08-22,13.92138888888889,Wednesday
844,2020-08-23,34.54611111111112,Thursday
845,2020-08-24,21.000833333333333,Friday
846,2020-08-25,13.3375,Saturday
847,2020-08-26,21.51361111111111,Sunday
848,2020-08-28,21.28472222222222,Monday
849,2020-08-29,20.4375,Tuesday
850,2020-08-30,34.24138888888889,Wednesday
851,2020-08-31,20.845277777777778,Thursday
852,2020-09-02,33.52027777777778,Friday
853,2020-09-04,12.9375,Saturday
854,2020-09-05,19.939444444444444,Sunday
855,2020-09-06,37.97972222222222,Monday
856,2020-09-07,23.53361111111111,Tuesday
857,2020-09-08,13.908055555555556,Wednesday
858,2020-09-09,20.745,Thursday
859,2020-09-10,13.3275,Friday
860,2020-09-11,1.7477777777777779,Saturday
861,2020-09-12,16.705833333333334,Sunday
862,2020-09-13,33.964444444444446,Monday
863,2020-09-14,37.386944444444445,Tuesday
864,2020-09-16,46.805,Wednesday
865,2020-09-19,17.03361111111111,Thursday
866,2020-09-20,33.89222222222222,Friday
867,2020-09-21,18.589444444444446,Saturday
868,2020-09-22,13.7925,Sunday
869,2020-09-23,20.876666666666665,Monday
870,2020-09-24,21.473333333333333,Tuesday
871,2020-09-26,36.11888888888889,Wednesday
872,2020-09-27,23.390833333333333,Thursday
873,2020-09-28,22.89527777777778,Friday
874,2020-09-29,21.501666666666665,Saturday
875,2020-09-30,18.336666666666666,Sunday
876,2020-10-01,24.190277777777776,Monday
877,2020-10-03,17.016111111111112,Tuesday
878,2020-10-04,17.005,Wednesday
879,2020-10-05,42.96416666666667,Thursday
880,2020-10-06,21.81388888888889,Friday
881,2020-10-07,22.0875,Saturday
882,2020-10-08,12.239444444444445,Sunday
883,2020-10-09,2.5772222222222223,Monday
884,2020-10-10,86.30083333333333,Tuesday
885,2020-10-13,13.704444444444444,Wednesday
886,2020-10-14,21.435555555555556,Thursday
887,2020-10-15,13.750277777777777,Friday
888,2020-10-17,40.63583333333334,Saturday
889,2020-10-19,32.18277777777777,Sunday
890,2020-10-20,3.896388888888889,Monday
891,2020-10-21,31.41583333333333,Tuesday
892,2020-10-22,21.731944444444444,Wednesday
893,2020-10-23,23.29111111111111,Thursday
894,2020-10-24,86.44500000000001,Friday
895,2020-10-28,23.9125,Saturday
896,2020-10-29,14.845,Sunday
897,2020-10-30,5.195833333333333,Monday
898,2020-10-31,20.1775,Tuesday
899,2020-11-01,17.635555555555555,Wednesday
900,2020-11-02,39.73833333333334,Thursday
901,2020-11-04,45.236111111111114,Friday
902,2020-11-05,25.84888888888889,Saturday
903,2020-11-07,16.170277777777777,Sunday
904,2020-11-08,93.63805555555555,Monday
905,2020-11-12,47.14861111111111,Tuesday
906,2020-11-13,2.040277777777778,Wednesday
907,2020-11-14,19.744444444444447,Thursday
908,2020-11-15,138.09305555555557,Friday
909,2020-11-20,0.4886111111111111,Saturday
910,2020-11-21,17.676666666666666,Sunday
911,2020-11-22,20.02888888888889,Monday
912,2020-11-23,62.325,Tuesday
913,2020-11-25,0.215,Wednesday
914,2020-11-30,31.22833333333333,Thursday
915,2020-12-01,18.125833333333333,Friday
916,2020-12-02,45.88777777777778,Saturday
917,2020-12-04,20.923333333333332,Sunday
918,2020-12-05,0.35055555555555556,Monday
919,2020-12-06,34.50027777777778,Tuesday
920,2020-12-07,3.3644444444444446,Wednesday
921,2020-12-08,33.480555555555554,Thursday
922,2020-12-10,26.815,Friday
923,2020-12-11,35.05833333333334,Saturday
924,2020-12-28,66.73833333333333,Sunday
925,2020-12-30,22.297777777777778,Monday
926,2020-12-31,19.929166666666667,Tuesday
927,2021-01-01,24.825555555555557,Wednesday
928,2021-01-02,72.50194444444445,Thursday
929,2021-01-05,15.272777777777778,Friday
930,2021-01-06,15.8075,Saturday
931,2021-01-07,51.26777777777778,Sunday
932,2021-01-09,8.495833333333334,Monday
933,2021-01-10,15.329444444444444,Tuesday
934,2021-01-11,13.321666666666667,Wednesday
935,2021-01-12,31.477222222222224,Thursday
936,2021-01-13,6.415555555555556,Friday
937,2021-01-14,16.15222222222222,Saturday
938,2021-01-15,14.315000000000001,Sunday
939,2021-01-16,19.718333333333334,Monday
940,2021-01-17,18.185833333333335,Tuesday
941,2021-01-18,66.64888888888889,Wednesday
942,2021-01-20,51.75944444444445,Thursday
943,2021-01-23,38.38083333333333,Friday
944,2021-01-24,3.8152777777777778,Saturday
945,2021-01-25,69.27333333333334,Sunday
946,2021-01-27,14.641944444444444,Monday
947,2021-01-28,9.585277777777778,Tuesday
948,2021-01-29,59.5525,Wednesday
949,2021-01-31,15.699444444444444,Thursday
950,2021-02-01,17.11111111111111,Friday
951,2021-02-02,19.725833333333334,Saturday
952,2021-02-03,2.9269444444444446,Sunday
953,2021-02-04,62.78666666666666,Monday
954,2021-02-07,36.05361111111111,Tuesday
955,2021-02-08,15.945,Wednesday
956,2021-02-09,4.171666666666667,Thursday
957,2021-02-10,31.55027777777778,Friday
958,2021-02-11,98.375,Saturday
959,2021-02-16,92.31,Sunday
960,2021-02-19,20.594722222222224,Monday
961,2021-02-20,20.327222222222222,Tuesday
962,2021-02-21,1.2869444444444444,Wednesday
963,2021-02-22,38.053333333333335,Thursday
964,2021-02-23,5.586111111111111,Friday
965,2021-02-24,35.50888888888889,Saturday
966,2021-02-25,26.02611111111111,Sunday
967,2021-02-27,18.12361111111111,Monday
968,2021-02-28,36.67027777777778,Tuesday
969,2021-03-01,17.295833333333334,Wednesday
970,2021-03-02,5.450277777777778,Thursday
971,2021-03-03,29.034166666666668,Friday
972,2021-03-04,29.641944444444444,Saturday
973,2021-03-06,56.77305555555556,Sunday
974,2021-03-08,17.412777777777777,Monday
975,2021-03-09,19.68,Tuesday
976,2021-03-10,21.702222222222222,Wednesday
977,2021-03-11,4.063611111111111,Thursday
978,2021-03-12,92.21861111111112,Friday
979,2021-03-15,2.3513888888888888,Saturday
980,2021-03-16,22.636388888888888,Sunday
981,2021-03-17,33.062777777777775,Monday
982,2021-03-18,29.980555555555554,Tuesday
983,2021-03-19,2.1455555555555557,Wednesday
984,2021-03-20,47.477777777777774,Thursday
985,2021-03-22,35.50361111111111,Friday
986,2021-03-23,4.788888888888889,Saturday
987,2021-03-24,1.6630555555555555,Sunday
988,2021-03-28,21.535555555555554,Monday
989,2021-03-29,29.0575,Tuesday
990,2021-03-30,16.94638888888889,Wednesday
991,2021-03-31,16.784166666666668,Thursday
992,2021-04-01,22.789722222222224,Friday
993,2021-04-02,17.3125,Saturday
994,2021-04-03,45.33083333333334,Sunday
995,2021-04-05,16.32611111111111,Monday
996,2021-04-06,16.943055555555556,Tuesday
997,2021-04-07,2.8205555555555555,Wednesday
998,2021-04-08,27.77,Thursday
999,2021-04-09,5.308333333333334,Friday
1000,2021-04-10,42.84861111111111,Saturday
1001,2021-04-11,15.284444444444444,Sunday
1002,2021-04-12,17.128611111111113,Monday
1003,2021-04-13,17.34027777777778,Tuesday
1004,2021-04-14,15.925833333333333,Wednesday
1005,2021-04-15,46.12361111111111,Thursday
1006,2021-04-18,33.73416666666667,Friday
1007,2021-04-19,16.965,Saturday
1008,2021-04-20,16.92388888888889,Sunday
1009,2021-04-21,17.015833333333333,Monday
1010,2021-04-22,1.2230555555555556,Tuesday
1011,2021-04-23,26.927777777777777,Wednesday
1012,2021-04-24,1.5925,Thursday
1013,2021-04-25,18.850555555555555,Friday
1014,2021-04-26,29.16027777777778,Saturday
1015,2021-04-27,14.904722222222222,Sunday
1016,2021-04-28,14.168055555555556,Monday
1017,2021-04-29,27.511944444444445,Tuesday
1018,2021-04-30,4.173333333333333,Wednesday
1019,2021-05-01,79.9375,Thursday
1020,2021-05-04,28.308055555555555,Friday
1021,2021-05-05,0.7327777777777778,Saturday
1022,2021-05-06,24.066666666666666,Sunday
1023,2021-05-07,20.346944444444446,Monday
1024,2021-05-08,18.453333333333333,Tuesday
1025,2021-05-09,19.690277777777776,Wednesday
1026,2021-05-10,22.37,Thursday
1027,2021-05-11,40.25666666666667,Friday
1028,2021-05-12,1.0969444444444445,Saturday
1029,2021-05-13,16.977777777777778,Sunday
1030,2021-05-15,23.03388888888889,Monday
1031,2021-05-16,65.78722222222223,Tuesday
1032,2021-05-18,15.745555555555555,Wednesday
1033,2021-05-19,2.0675,Thursday
1034,2021-05-20,20.334722222222222,Friday
1035,2021-05-21,17.176944444444445,Saturday
1036,2021-05-22,20.243055555555557,Sunday
1037,2021-05-23,19.971944444444443,Monday
1038,2021-05-24,16.28111111111111,Tuesday
1039,2021-05-25,28.6375,Wednesday
1040,2021-05-26,10.701666666666668,Thursday
1041,2021-05-27,35.36194444444445,Friday
1042,2021-05-28,1.72,Saturday
1043,2021-05-29,39.54388888888889,Sunday
1044,2021-05-30,48.905,Monday
1045,2021-06-01,21.69472222222222,Tuesday
1046,2021-06-02,7.028888888888889,Wednesday
1047,2021-06-03,33.29527777777778,Thursday
1048,2021-06-05,32.45444444444444,Friday
1049,2021-06-07,35.87027777777777,Saturday
1050,2021-06-08,26.374444444444443,Sunday
1051,2021-06-09,21.517777777777777,Monday
1052,2021-06-11,19.338611111111113,Tuesday
1053,2021-06-12,13.007222222222222,Wednesday
1054,2021-06-13,39.30361111111111,Thursday
1055,2021-06-14,21.569444444444443,Friday
1056,2021-06-15,20.04,Saturday
1057,2021-06-16,0.9341666666666667,Sunday
1058,2021-06-17,21.410833333333333,Monday
1059,2021-06-18,30.57472222222222,Tuesday
1060,2021-06-20,19.789444444444445,Wednesday
1061,2021-06-21,22.864444444444445,Thursday
1062,2021-06-22,31.043888888888887,Friday
1063,2021-06-23,4.833333333333334,Saturday
1064,2021-06-24,12.471944444444444,Sunday
1065,2021-06-27,47.75222222222222,Monday
1066,2021-06-29,21.75333333333333,Tuesday
1067,2021-06-30,36.705,Wednesday
1068,2021-07-01,30.205833333333334,Thursday
1069,2021-07-03,39.02722222222222,Friday
1070,2021-07-04,4.326944444444444,Saturday
1071,2021-07-12,93.8825,Sunday
1072,2021-07-16,4.919722222222222,Monday
1073,2021-07-17,15.322222222222221,Tuesday
1074,2021-07-18,85.69972222222222,Wednesday
1075,2021-07-21,52.48083333333334,Thursday
1076,2021-07-24,16.75611111111111,Friday
1077,2021-07-25,63.78888888888889,Saturday
1078,2021-07-28,20.421388888888888,Sunday
1079,2021-07-29,3.0375,Monday
1080,2021-08-02,20.790555555555557,Tuesday
1081,2021-08-03,19.099166666666665,Wednesday
1082,2021-08-04,27.92361111111111,Thursday
1083,2021-08-06,40.745,Friday
1084,2021-08-08,61.941944444444445,Saturday
1085,2021-08-10,24.759722222222223,Sunday
1086,2021-08-11,23.381666666666668,Monday
1087,2021-08-12,24.48638888888889,Tuesday
1088,2021-08-14,15.484722222222222,Wednesday
1089,2021-08-15,12.495833333333334,Thursday
1090,2021-08-16,63.02305555555556,Friday
1091,2021-08-18,25.845555555555556,Saturday
1092,2021-08-19,24.093333333333334,Sunday
1093,2021-08-21,16.235,Monday
1094,2021-08-22,38.54138888888889,Tuesday
1095,2021-08-23,0.16722222222222222,Wednesday
1096,2021-08-24,13.217777777777778,Thursday
1097,2021-10-30,37.12277777777778,Friday
1098,2021-11-25,36.40833333333333,Saturday
1099,2021-11-26,24.34888888888889,Sunday
1100,2021-11-27,16.135,Monday
1101,2021-12-18,19.32638888888889,Tuesday
1102,2021-12-19,34.89388888888889,Wednesday
1103,2021-12-20,21.05,Thursday
1104,2021-12-21,25.377222222222223,Friday
1105,2021-12-22,2.6708333333333334,Saturday
1106,2021-12-23,56.129444444444445,Sunday
1107,2021-12-25,23.357222222222223,Monday
1108,2021-12-26,0.7258333333333333,Tuesday
1109,2021-12-27,17.496111111111112,Wednesday
1110,2021-12-28,36.84444444444444,Thursday
1111,2021-12-29,19.550833333333333,Friday
1112,2021-12-30,23.495833333333334,Saturday
1113,2021-12-31,15.748333333333333,Sunday
1114,2022-01-01,34.65,Monday
1115,2022-01-03,20.468055555555555,Tuesday
1116,2022-01-05,1.2280555555555555,Wednesday
1117,2022-01-06,40.121944444444445,Thursday
1118,2022-01-07,3.412222222222222,Friday
1119,2022-01-08,35.780277777777776,Saturday
1120,2022-03-05,36.60166666666667,Sunday
1121,2022-03-09,22.615000000000002,Monday
1122,2022-03-11,15.70111111111111,Tuesday
1123,2022-03-12,35.94916666666667,Wednesday
1124,2022-03-13,3.2397222222222224,Thursday
1125,2022-04-15,14.708333333333332,Friday
1126,2022-04-16,31.851666666666667,Saturday
1127,2022-04-17,21.495555555555555,Sunday
1128,2022-05-09,43.016111111111115,Monday
1129,2022-05-10,19.60333333333333,Tuesday
1130,2022-05-11,44.375,Wednesday
1131,2022-05-13,21.564444444444444,Thursday
1132,2022-05-14,2.3916666666666666,Friday
1133,2022-05-15,40.667500000000004,Saturday
1134,2022-05-17,43.82277777777778,Sunday
1135,2022-05-18,36.45305555555556,Monday
1136,2022-05-22,21.7675,Tuesday
1137,2022-05-23,49.14805555555556,Wednesday
1138,2022-05-25,20.9075,Thursday
1139,2022-05-26,27.996388888888887,Friday
1140,2022-05-28,30.149722222222223,Saturday
1141,2022-05-29,45.86805555555556,Sunday
1142,2022-05-31,46.01222222222222,Monday
1143,2022-06-02,27.337222222222223,Tuesday
1144,2022-06-04,19.11638888888889,Wednesday
1145,2022-06-05,33.47083333333333,Thursday
1146,2022-06-06,5.557777777777778,Friday
1147,2022-06-07,88.11944444444444,Saturday
1148,2022-06-10,1.6316666666666666,Sunday
1149,2022-06-11,30.003055555555555,Monday
1150,2022-06-12,50.39472222222222,Tuesday
1151,2022-06-14,72.79833333333333,Wednesday
1152,2022-06-18,15.151666666666667,Thursday
1153,2022-06-19,112.29361111111112,Friday
1154,2022-06-23,26.607222222222223,Saturday
1155,2022-06-25,37.79527777777778,Sunday
1156,2022-06-26,49.67388888888889,Monday
1157,2022-06-28,21.320555555555554,Tuesday
1158,2022-06-29,2.9344444444444444,Wednesday
1159,2022-06-30,44.882222222222225,Thursday
1160,2022-07-02,31.805833333333332,Friday
1161,2022-07-03,20.82138888888889,Saturday
1162,2022-07-04,94.62083333333334,Sunday
1163,2022-07-08,1.261111111111111,Monday
1164,2022-07-09,20.288888888888888,Tuesday
1165,2022-07-10,62.4175,Wednesday
1166,2022-07-12,47.20916666666667,Thursday
1167,2022-07-14,17.270833333333332,Friday
1168,2022-07-24,66.37472222222222,Saturday
1169,2022-07-26,94.23027777777777,Sunday
1170,2022-07-30,21.460555555555555,Monday
1171,2022-07-31,44.51916666666666,Tuesday
1172,2022-08-02,42.76555555555556,Wednesday
1173,2022-08-05,22.46472222222222,Thursday
1174,2022-08-06,15.958055555555555,Friday
1175,2022-08-07,41.359722222222224,Saturday
1176,2022-08-08,25.510277777777777,Sunday
1177,2022-08-09,18.12361111111111,Monday
1178,2022-08-10,21.364166666666666,Tuesday
1179,2022-08-11,28.055,Wednesday
1180,2022-08-13,16.48138888888889,Thursday
1181,2022-08-14,83.2975,Friday
1182,2022-08-17,4.485277777777778,Saturday
1183,2022-08-18,33.98222222222222,Sunday
1184,2022-08-19,26.174166666666668,Monday
1185,2022-08-20,16.886388888888888,Tuesday
1186,2022-08-21,22.44472222222222,Wednesday
1187,2022-08-22,18.98611111111111,Thursday
1188,2022-08-23,26.133333333333333,Friday
1189,2022-08-24,1.2427777777777778,Saturday
1190,2022-11-22,24.596944444444443,Sunday
1191,2022-11-23,0.7608333333333334,Monday
1192,2022-11-24,41.29416666666667,Tuesday
1193,2022-11-25,17.77611111111111,Wednesday
1194,2022-11-26,5.140555555555555,Thursday
1195,2022-11-27,17.1875,Friday
